,id,rated,variant,speed,createdAt,lastMoveAt,status,winner,moves,clock,white_player_name,white_ranking,black_player_name,black_ranking
149,8kmddP8x,True,standard,blitz,2022-08-30 13:49:08.102000+02:00,2022-08-30 13:58:53.770000+02:00,outoftime,white,54,300,EvilSaintPL,1729,Abertora_italiana,1598
150,7OedqHAM,True,standard,blitz,2022-08-29 13:52:11.034000+02:00,2022-08-29 13:57:21.946000+02:00,mate,black,66,300,Dackel,1742,EvilSaintPL,1723
151,gLrBOfYr,True,standard,blitz,2022-08-29 13:45:02.454000+02:00,2022-08-29 13:51:55.549000+02:00,resign,black,31,300,EvilSaintPL,1730,awancondet,1698
152,QlUbM5t5,True,standard,blitz,2022-08-29 13:37:55.532000+02:00,2022-08-29 13:44:58.943000+02:00,resign,white,43,300,pram5528,1722,EvilSaintPL,1736
153,ZPxDxsMF,True,standard,blitz,2022-08-29 13:29:22.347000+02:00,2022-08-29 13:37:50.750000+02:00,draw,,82,300,EvilSaintPL,1736,pustilnic,1741
154,4WZd4tm5,True,standard,blitz,2022-08-25 12:42:56.370000+02:00,2022-08-25 12:50:06.708000+02:00,resign,black,43,300,EvilSaintPL,1741,Ozii55,1755
155,h7RlgVLX,True,standard,blitz,2022-08-24 20:46:50.814000+02:00,2022-08-24 20:47:46.513000+02:00,resign,white,8,300,AnatolijSokolov,1724,EvilSaintPL,1747
156,vyFV9npl,True,standard,blitz,2022-08-24 20:37:55.689000+02:00,2022-08-24 20:45:22.197000+02:00,resign,black,50,300,EvilSaintPL,1753,ARGOS1963,1771
157,85vNcoXu,True,standard,blitz,2022-08-24 20:27:57.893000+02:00,2022-08-24 20:33:55.878000+02:00,resign,black,29,300,Leastworse,1681,EvilSaintPL,1748
158,cywFKiKv,True,standard,blitz,2022-08-24 16:44:25.080000+02:00,2022-08-24 16:49:20.950000+02:00,resign,white,43,300,EvilSaintPL,1742,hanielnadi,1758
159,1qTEV87d,True,standard,blitz,2022-08-24 16:36:54.197000+02:00,2022-08-24 16:44:17.683000+02:00,resign,white,40,300,FBO03,1715,EvilSaintPL,1748
160,WFnuNdVT,True,standard,blitz,2022-08-23 15:26:23.840000+02:00,2022-08-23 15:36:16.536000+02:00,outoftime,white,76,300,EvilSaintPL,1742,tarcus96,1727
161,M4xyZUjl,True,standard,blitz,2022-08-23 15:16:00.898000+02:00,2022-08-23 15:26:11.168000+02:00,outoftime,black,65,300,EvilSaintPL,1747,bekerschaak,1844
162,8rLmzQiN,True,standard,blitz,2022-08-23 15:07:04.760000+02:00,2022-08-23 15:13:50.375000+02:00,draw,,29,300,cheese_gambit,1723,EvilSaintPL,1747
163,OT0oDLGt,True,standard,blitz,2022-08-20 21:36:11.438000+02:00,2022-08-20 21:42:49.372000+02:00,mate,white,24,300,ecureuil54,1769,EvilSaintPL,1754
164,HnBo3Ova,True,standard,blitz,2022-08-20 21:32:05.026000+02:00,2022-08-20 21:36:02.027000+02:00,resign,white,35,300,A_nemati99,1717,EvilSaintPL,1761
165,QwUXJUY0,True,standard,blitz,2022-08-20 20:58:25.044000+02:00,2022-08-20 20:59:03.868000+02:00,resign,white,7,300,EvilSaintPL,1754,austrolopiteco,1743
166,bzhvVkqg,True,standard,blitz,2022-08-20 20:35:09.194000+02:00,2022-08-20 20:40:56.757000+02:00,mate,black,32,300,Yuriy_K,1755,EvilSaintPL,1748
167,DP35SH52,True,standard,blitz,2022-08-20 20:28:33.985000+02:00,2022-08-20 20:32:35.472000+02:00,mate,white,25,300,EvilSaintPL,1742,XENO-X-002,1654
168,CoIy12HZ,True,standard,blitz,2022-08-20 20:23:52.191000+02:00,2022-08-20 20:27:18.938000+02:00,resign,white,23,300,EvilSaintPL,1736,vadimpetrovskiy,1713
169,ZIr7eN5T,True,standard,blitz,2022-08-20 20:16:20.593000+02:00,2022-08-20 20:23:22.458000+02:00,resign,white,36,300,Rsade,1759,EvilSaintPL,1743
170,tMxrvnUU,True,standard,blitz,2022-08-20 20:05:03.180000+02:00,2022-08-20 20:14:13.669000+02:00,outoftime,black,53,300,Vlasil,1734,EvilSaintPL,1735
171,lFGeje4Q,True,standard,blitz,2022-08-20 16:56:35.518000+02:00,2022-08-20 17:05:05.536000+02:00,resign,white,66,300,EvilSaintPL,1728,zajc1,1732
172,UKHWesVF,True,standard,blitz,2022-08-20 16:53:40.370000+02:00,2022-08-20 16:56:26.516000+02:00,resign,black,35,300,EvilSaintPL,1736,Azamat_Tokov,1719
173,LfxUN7As,True,standard,blitz,2022-08-20 16:51:03.405000+02:00,2022-08-20 16:53:28.272000+02:00,resign,white,17,300,Amrnaser,1732,EvilSaintPL,1744
174,RAySquqY,True,standard,blitz,2022-08-20 16:42:27.484000+02:00,2022-08-20 16:50:53.197000+02:00,draw,,60,300,Fzebral,1772,EvilSaintPL,1743
175,ML08qSHs,True,standard,blitz,2022-08-20 16:34:57.266000+02:00,2022-08-20 16:42:22.619000+02:00,mate,white,52,300,Thugnifcent,1749,EvilSaintPL,1751
176,DGl7LPnz,True,standard,blitz,2022-08-20 16:25:55.217000+02:00,2022-08-20 16:34:43.382000+02:00,resign,white,51,300,EvilSaintPL,1744,subhashkumar,1716
177,yfDdZRV7,True,standard,blitz,2022-08-20 13:37:26.390000+02:00,2022-08-20 13:46:02.267000+02:00,resign,white,35,300,EvilSaintPL,1736,iing67,1704
178,r7ugEdjk,True,standard,blitz,2022-08-20 13:31:42.723000+02:00,2022-08-20 13:35:13.427000+02:00,timeout,white,26,300,EvilSaintPL,1728,Supschmosby,1711
179,ULNCepoe,True,standard,blitz,2022-08-20 13:25:56.291000+02:00,2022-08-20 13:29:04.987000+02:00,resign,black,29,300,NestorMora05,1657,EvilSaintPL,1720
180,aHnCeh6q,True,standard,blitz,2022-08-20 13:14:27.180000+02:00,2022-08-20 13:24:45.047000+02:00,outoftime,black,55,300,Bunty004,1701,EvilSaintPL,1711
181,n2PtaVlp,True,standard,blitz,2022-08-20 11:51:49.831000+02:00,2022-08-20 11:55:24.286000+02:00,resign,white,27,300,EvilSaintPL,1702,Frederickydio,1693
182,YilCCxJE,True,standard,blitz,2022-08-20 11:44:02.209000+02:00,2022-08-20 11:51:38.159000+02:00,mate,black,40,300,Habil55,1689,EvilSaintPL,1693
183,iRQT98Dx,True,standard,blitz,2022-08-20 11:33:46.533000+02:00,2022-08-20 11:42:49.048000+02:00,outoftime,white,62,300,marcoforchies,1701,EvilSaintPL,1703
184,FL84Aw4U,True,standard,blitz,2022-08-20 01:11:21.672000+02:00,2022-08-20 01:18:23.186000+02:00,resign,white,31,300,EvilSaintPL,1692,Irohislife,1697
185,5ImwWYhz,True,standard,blitz,2022-08-20 01:09:03.390000+02:00,2022-08-20 01:10:42.426000+02:00,resign,black,15,300,Ygodu,1666,EvilSaintPL,1682
186,mL8hkNtk,True,standard,blitz,2022-08-20 01:04:47.354000+02:00,2022-08-20 01:08:55.665000+02:00,resign,black,27,300,EvilSaintPL,1693,Just4while,1710
187,4z5pTt96,True,standard,blitz,2022-08-20 01:01:16.246000+02:00,2022-08-20 01:04:38.127000+02:00,resign,black,26,300,EvilSaintPL,1705,roge2010,1671
188,3ycW48Ny,True,standard,blitz,2022-08-18 15:59:16.782000+02:00,2022-08-18 16:08:38.966000+02:00,outoftime,white,45,300,EvilSaintPL,1693,AnMi111,1707
189,X3ozvDqX,True,standard,blitz,2022-08-18 15:52:09.994000+02:00,2022-08-18 15:58:36.852000+02:00,resign,white,27,300,One-a,1704,EvilSaintPL,1705
190,4pqDIdon,True,standard,blitz,2022-08-18 15:42:46.507000+02:00,2022-08-18 15:51:53.070000+02:00,mate,white,63,300,EvilSaintPL,1695,Wyrsa,1634
191,08dJUz3S,True,standard,blitz,2022-08-16 18:25:21.082000+02:00,2022-08-16 18:35:57.157000+02:00,outoftime,black,48,300,mphomashilo14,1693,EvilSaintPL,1682
192,hjuGENzf,True,standard,blitz,2022-08-16 18:22:35.164000+02:00,2022-08-16 18:24:13.951000+02:00,resign,white,12,300,Vijithlal0,1692,EvilSaintPL,1695
203,wQc83TyH,False,standard,rapid,2022-07-18 16:57:08.602000+02:00,2022-07-18 17:08:42.817000+02:00,mate,white,34,600,EvilSaintPL,1778,YoungCapitan,1524
204,2HGQnpbE,False,standard,rapid,2022-07-18 16:46:51.376000+02:00,2022-07-18 16:55:28.274000+02:00,resign,white,29,600,YoungCapitan,1524,EvilSaintPL,1778
205,69oi3fHm,True,standard,classical,2022-07-18 15:13:27.127000+02:00,2022-07-18 15:29:16.013000+02:00,resign,white,49,1800,EvilSaintPL,1638,Natalya_1951,1566
206,QWKNDx8v,True,standard,classical,2022-07-18 14:52:00.504000+02:00,2022-07-18 15:07:32.574000+02:00,mate,white,69,1800,EvilSaintPL,1598,lam15,1607
207,iGGlRtz8,True,standard,classical,2022-07-18 14:47:50.869000+02:00,2022-07-18 14:48:42.970000+02:00,resign,black,3,1800,Brunorosso,1525,EvilSaintPL,1557
208,M934maE2,False,standard,bullet,2022-06-12 23:12:32.211000+02:00,2022-06-12 23:14:20.083000+02:00,resign,black,32,90,YoungCapitan,1037,EvilSaintPL,1574
209,5Ds6bDBM,False,standard,bullet,2022-06-12 23:09:29.079000+02:00,2022-06-12 23:12:29.136000+02:00,outoftime,black,56,90,EvilSaintPL,1574,YoungCapitan,1037
210,YM7LpWOj,False,standard,bullet,2022-06-12 23:09:01.484000+02:00,2022-06-12 23:09:26.412000+02:00,resign,black,11,90,YoungCapitan,1037,EvilSaintPL,1574
211,i9HDdo1B,False,standard,bullet,2022-06-12 23:08:17.269000+02:00,2022-06-12 23:08:59.396000+02:00,mate,white,17,90,EvilSaintPL,1574,YoungCapitan,1037
212,6Fq0LU7u,False,standard,bullet,2022-06-12 23:05:27.354000+02:00,2022-06-12 23:08:09.691000+02:00,outoftime,white,35,90,YoungCapitan,1037,EvilSaintPL,1574
213,lZfeuMIo,False,standard,bullet,2022-06-12 23:03:04.562000+02:00,2022-06-12 23:05:24.062000+02:00,mate,black,33,90,EvilSaintPL,1574,YoungCapitan,1037
214,ycEnAzKf,False,standard,blitz,2022-06-10 23:42:03.042000+02:00,2022-06-10 23:48:52.434000+02:00,resign,black,33,300,YoungCapitan,1491,EvilSaintPL,1695
215,Wl8iDw7S,False,standard,blitz,2022-06-10 23:40:37.350000+02:00,2022-06-10 23:41:56.208000+02:00,resign,white,16,300,EvilSaintPL,1695,YoungCapitan,1491
216,EumNo9XK,False,standard,blitz,2022-06-10 23:38:44.745000+02:00,2022-06-10 23:40:31.383000+02:00,resign,black,14,300,YoungCapitan,1491,EvilSaintPL,1695
217,j5uYvIDk,False,standard,blitz,2022-06-08 00:35:30.343000+02:00,2022-06-08 00:39:29.395000+02:00,resign,white,25,300,EvilSaintPL,1695,YoungCapitan,1529
218,xghDaV8Z,False,standard,blitz,2022-06-08 00:25:30.229000+02:00,2022-06-08 00:35:25.242000+02:00,resign,black,41,300,YoungCapitan,1529,EvilSaintPL,1695
219,QUAuvnd0,False,standard,blitz,2022-06-08 00:22:16.479000+02:00,2022-06-08 00:25:25.528000+02:00,resign,white,26,300,EvilSaintPL,1695,YoungCapitan,1529
220,XawGFm4u,False,standard,blitz,2022-06-08 00:16:06.299000+02:00,2022-06-08 00:22:13.749000+02:00,mate,white,69,300,YoungCapitan,1529,EvilSaintPL,1695
221,yJC9sxH3,False,standard,blitz,2022-06-07 03:32:27.717000+02:00,2022-06-07 03:41:51.769000+02:00,outoftime,white,44,300,YoungCapitan,1524,EvilSaintPL,1695
222,x4PM9RGO,False,standard,blitz,2022-06-07 03:26:42.493000+02:00,2022-06-07 03:32:24.865000+02:00,resign,white,26,300,EvilSaintPL,1695,YoungCapitan,1524
223,SFv2W2lf,False,standard,blitz,2022-06-01 01:38:11.289000+02:00,2022-06-01 01:48:28.255000+02:00,outoftime,white,76,300,EvilSaintPL,1695,YoungCapitan,1507
224,DcdaL0w8,False,standard,blitz,2022-06-01 01:31:01.616000+02:00,2022-06-01 01:37:54.935000+02:00,resign,black,35,300,YoungCapitan,1507,EvilSaintPL,1695
225,edEOtCh8,False,standard,blitz,2022-06-01 01:23:49.786000+02:00,2022-06-01 01:30:59.145000+02:00,resign,white,37,300,EvilSaintPL,1695,YoungCapitan,1507
226,yHIj7oml,True,standard,blitz,2022-06-01 01:16:51.929000+02:00,2022-06-01 01:23:02.588000+02:00,resign,black,27,300,EvilSaintPL,1708,YoungCapitan,1487
227,D4OMRc8v,True,standard,blitz,2022-06-01 01:12:36.220000+02:00,2022-06-01 01:16:45.228000+02:00,mate,black,19,300,YoungCapitan,1493,EvilSaintPL,1704
228,fHOhXd83,True,standard,blitz,2022-06-01 01:07:41.463000+02:00,2022-06-01 01:12:27.973000+02:00,resign,black,37,300,EvilSaintPL,1718,YoungCapitan,1472
229,mLh6YN2n,True,standard,blitz,2022-06-01 00:57:55.679000+02:00,2022-06-01 01:07:37.244000+02:00,draw,,61,300,YoungCapitan,1463,EvilSaintPL,1724
230,UySMLvnP,True,standard,blitz,2022-06-01 00:53:03.363000+02:00,2022-06-01 00:57:46.108000+02:00,resign,white,36,300,EvilSaintPL,1720,YoungCapitan,1468
231,QCig4jCu,True,standard,blitz,2022-06-01 00:46:01.982000+02:00,2022-06-01 00:52:58.165000+02:00,draw,,47,300,YoungCapitan,1459,EvilSaintPL,1726
232,RcSXAXHV,True,standard,blitz,2022-06-01 00:36:52.857000+02:00,2022-06-01 00:45:58.426000+02:00,draw,,53,300,EvilSaintPL,1732,YoungCapitan,1449
233,oPynCK0w,True,standard,blitz,2022-05-30 01:05:29.593000+02:00,2022-05-30 01:08:25.358000+02:00,mate,black,20,300,EvilSaintPL,1748,YoungCapitan,1423
234,3i95luDo,True,standard,blitz,2022-05-30 01:03:26.878000+02:00,2022-05-30 01:05:16.813000+02:00,mate,white,23,300,YoungCapitan,1396,EvilSaintPL,1765
235,qKPEUQ7s,True,standard,blitz,2022-05-30 01:02:18.396000+02:00,2022-05-30 01:03:21.743000+02:00,resign,white,11,300,EvilSaintPL,1763,YoungCapitan,1399
236,54d9iYOG,True,standard,blitz,2022-05-30 00:56:40.792000+02:00,2022-05-30 01:02:14.564000+02:00,mate,white,67,300,YoungCapitan,1370,EvilSaintPL,1781
237,5n6rv2KM,True,standard,blitz,2022-05-30 00:46:06.490000+02:00,2022-05-30 00:56:36.751000+02:00,outoftime,black,52,300,EvilSaintPL,1799,YoungCapitan,1340
238,Itak9Rib,True,standard,blitz,2022-05-30 00:33:50.873000+02:00,2022-05-30 00:43:28.010000+02:00,resign,black,35,300,YoungCapitan,1343,EvilSaintPL,1797
239,bmPchpOW,True,standard,blitz,2022-05-30 00:29:51.167000+02:00,2022-05-30 00:33:43.959000+02:00,mate,black,20,300,EvilSaintPL,1816,YoungCapitan,1311
240,WST3r5ql,True,standard,blitz,2022-05-30 00:21:10.733000+02:00,2022-05-30 00:29:37.508000+02:00,resign,black,50,300,YoungCapitan,1313,EvilSaintPL,1815
241,YkxO20Lz,True,standard,blitz,2022-05-30 00:12:43.301000+02:00,2022-05-30 00:21:07.764000+02:00,resign,white,39,300,EvilSaintPL,1814,YoungCapitan,1315
242,0zEYIdlf,True,standard,blitz,2022-05-12 17:52:05.355000+02:00,2022-05-12 18:00:16.283000+02:00,resign,white,36,300,YoungCapitan,1278,EvilSaintPL,1831
243,TpwHWKNQ,True,standard,blitz,2022-05-12 17:48:48.590000+02:00,2022-05-12 17:51:53.367000+02:00,resign,black,22,300,EvilSaintPL,1849,YoungCapitan,1244
244,JAAxjxew,True,standard,blitz,2022-04-13 20:08:45.851000+02:00,2022-04-13 20:15:04.056000+02:00,resign,black,22,300,Suprayitno,1847,EvilSaintPL,1841
245,cYlKyKQ9,True,standard,blitz,2022-03-16 03:20:04.387000+01:00,2022-03-16 03:26:10.300000+01:00,resign,black,39,300,ROSMELTORRE,1846,EvilSaintPL,1835
246,e8vgZy7X,True,standard,blitz,2022-03-16 03:15:39.735000+01:00,2022-03-16 03:19:54.948000+01:00,resign,black,23,300,EvilSaintPL,1841,jasb5708,1841
247,8Op6Jqlk,True,standard,blitz,2022-03-15 01:23:11.998000+01:00,2022-03-15 01:32:00.886000+01:00,mate,black,50,300,EvilSaintPL,1847,GRAN_PHILP,1850
248,uYp9fn2K,True,standard,blitz,2022-03-15 01:15:07.434000+01:00,2022-03-15 01:22:56.502000+01:00,resign,black,35,300,EvilSaintPL,1852,BitterOlaff,1912
249,PozAqfSo,True,standard,blitz,2022-03-10 17:34:42.399000+01:00,2022-03-10 17:38:02.914000+01:00,resign,white,21,180,EvilSaintPL,1846,GeorgeBotero,1847
250,a4Y67oyn,True,standard,blitz,2022-03-10 17:29:16.483000+01:00,2022-03-10 17:34:01.215000+01:00,resign,white,23,180,GeorgeBotero,1841,EvilSaintPL,1852
251,6i9ODkdy,True,standard,blitz,2022-03-10 17:16:49.380000+01:00,2022-03-10 17:23:30.422000+01:00,mate,black,37,300,Garsonluk0707,1858,EvilSaintPL,1846
252,1I6vgwLh,True,standard,blitz,2022-03-09 22:14:50.271000+01:00,2022-03-09 22:24:14.088000+01:00,outoftime,black,62,300,EvilSaintPL,1850,Guy-Pinet-05,1941
253,6AfiDOsR,True,standard,blitz,2022-03-09 22:12:35.248000+01:00,2022-03-09 22:14:40.649000+01:00,resign,white,11,300,Mohamadcafe,1846,EvilSaintPL,1857
254,xxdInXS1,True,standard,blitz,2022-03-09 01:51:00.365000+01:00,2022-03-09 01:57:52.246000+01:00,resign,white,27,300,EvilSaintPL,1850,Hyll,1866
255,4oBxAkNA,False,standard,blitz,2022-03-03 22:24:18.373000+01:00,2022-03-03 22:28:14.248000+01:00,resign,white,30,300,EvilSaintPL,1850,YoungCapitan,1272
256,Pd2x05b0,False,standard,blitz,2022-03-03 01:48:12.030000+01:00,2022-03-03 01:57:46.675000+01:00,mate,white,90,300,YoungCapitan,1272,EvilSaintPL,1850
257,XsmbNpcS,False,standard,blitz,2022-03-03 01:38:36.566000+01:00,2022-03-03 01:48:02.902000+01:00,mate,white,51,300,EvilSaintPL,1850,YoungCapitan,1272
258,pR3puV3S,False,standard,blitz,2022-03-03 01:37:36.348000+01:00,2022-03-03 01:38:33.738000+01:00,mate,white,9,300,YoungCapitan,1272,EvilSaintPL,1850
259,er1EnIie,False,standard,blitz,2022-03-03 01:31:41.172000+01:00,2022-03-03 01:37:07.312000+01:00,mate,white,21,300,EvilSaintPL,1850,YoungCapitan,1272
260,m4QneipM,False,standard,blitz,2022-03-03 01:26:27.956000+01:00,2022-03-03 01:31:39.278000+01:00,resign,black,34,300,YoungCapitan,1272,EvilSaintPL,1850
261,lxiQwPVb,True,standard,bullet,2022-03-02 15:54:14.736000+01:00,2022-03-02 15:57:22.608000+01:00,outoftime,black,35,60,EvilSaintPL,1581,Shubhrato_Gour-Champ,1634
262,JG1WkDDG,True,standard,bullet,2022-03-02 15:51:29.157000+01:00,2022-03-02 15:53:55.539000+01:00,resign,white,27,60,bedrettinylmz58,1349,EvilSaintPL,1596
263,cJMlfsdu,True,standard,bullet,2022-03-02 15:48:56.554000+01:00,2022-03-02 15:51:12.646000+01:00,resign,white,32,60,EvilSaintPL,1585,matthenderson,1632
264,6s6Lie8C,True,standard,bullet,2022-03-02 15:46:46.981000+01:00,2022-03-02 15:48:42.399000+01:00,mate,black,26,60,Ursus1069,1332,EvilSaintPL,1582
265,RSmrqTW5,True,standard,bullet,2022-03-02 15:42:10.319000+01:00,2022-03-02 15:46:29.908000+01:00,outoftime,white,60,60,EvilSaintPL,1574,Strombus_G11,1509
266,avfaeoGO,True,standard,bullet,2022-03-02 15:37:11.428000+01:00,2022-03-02 15:41:48.673000+01:00,mate,black,93,60,KanielOutis53,1605,EvilSaintPL,1563
267,ReHUvfqm,True,standard,blitz,2022-03-02 02:03:01.956000+01:00,2022-03-02 02:13:02.250000+01:00,outoftime,black,55,300,OcczeEvongolr,1833,EvilSaintPL,1845
268,TETDolaI,True,standard,blitz,2022-03-02 01:57:54.055000+01:00,2022-03-02 01:58:05.787000+01:00,resign,white,1,300,EvilSaintPL,1840,juanesED,1754
269,3FgitgWz,True,standard,blitz,2022-03-02 01:52:40.600000+01:00,2022-03-02 01:57:46.726000+01:00,mate,white,41,300,EvilSaintPL,1835,amauta22,1826
270,S177KVLf,True,standard,blitz,2022-03-02 01:46:26+01:00,2022-03-02 01:52:31.854000+01:00,resign,white,32,300,NumberNine,1854,EvilSaintPL,1840
271,Q8w0iyRu,True,standard,blitz,2022-03-02 01:05:06.700000+01:00,2022-03-02 01:12:23.060000+01:00,resign,white,58,300,EvilSaintPL,1835,lucasicily,1798
272,zI1yKeG6,True,standard,blitz,2022-03-02 00:59:29.317000+01:00,2022-03-02 01:04:57.868000+01:00,resign,white,28,300,langarchufas,1880,EvilSaintPL,1840
273,rOdmUZMV,True,standard,blitz,2022-03-01 22:34:44.467000+01:00,2022-03-01 22:43:23.354000+01:00,resign,black,69,300,EvilSaintPL,1846,PeonNegroRosario1,1815
274,l0xMU7uF,True,standard,blitz,2022-03-01 22:31:36.551000+01:00,2022-03-01 22:34:35.151000+01:00,mate,white,14,300,esdruxulo,1912,EvilSaintPL,1851
275,y6BqhIIF,True,standard,blitz,2022-03-01 22:24:33.339000+01:00,2022-03-01 22:31:30.638000+01:00,resign,black,33,300,EvilSaintPL,1857,bigbear94k,1818
276,meLJZmc2,True,standard,blitz,2022-03-01 22:19:20.425000+01:00,2022-03-01 22:24:12.127000+01:00,resign,black,28,300,EARON5,1878,EvilSaintPL,1851
277,viwCrHSs,True,standard,blitz,2022-03-01 21:27:59.045000+01:00,2022-03-01 21:31:38.348000+01:00,mate,black,23,300,mphatso1,1873,EvilSaintPL,1845
278,ii64oQdV,True,standard,blitz,2022-03-01 21:22:33.481000+01:00,2022-03-01 21:27:53.763000+01:00,resign,black,37,300,EvilSaintPL,1851,White-Pawn,1842
279,WpMDmd5s,True,standard,blitz,2022-03-01 21:15:38.010000+01:00,2022-03-01 21:22:19.534000+01:00,resign,white,40,300,Capetown2018,1872,EvilSaintPL,1856
280,c98LKt0U,True,standard,blitz,2022-03-01 20:07:17.475000+01:00,2022-03-01 20:16:07.468000+01:00,mate,white,34,300,EvilSaintPL,1851,Raquiroz,1819
281,y3dpULtL,True,standard,blitz,2022-03-01 16:51:47.988000+01:00,2022-03-01 16:57:28.697000+01:00,mate,white,39,180,EvilSaintPL,1845,shahmath,1864
282,6cnpGPuD,True,standard,blitz,2022-03-01 16:49:25.178000+01:00,2022-03-01 16:51:34.351000+01:00,mate,white,18,180,CARPENITO1963,1877,EvilSaintPL,1851
283,PCqYPlyI,True,standard,blitz,2022-03-01 16:25:41.499000+01:00,2022-03-01 16:30:02.218000+01:00,resign,white,25,180,doctorsamic,1856,EvilSaintPL,1857
284,Qd82C156,True,standard,blitz,2022-02-25 01:23:02.622000+01:00,2022-02-25 01:29:24.646000+01:00,draw,,34,300,EvilSaintPL,1857,josero,1859
285,g3qUxn3f,True,standard,blitz,2022-02-25 01:13:49.382000+01:00,2022-02-25 01:22:46.647000+01:00,resign,white,77,300,smrdokavra,1859,EvilSaintPL,1862
286,jGyYGbwe,True,standard,blitz,2022-02-25 00:22:52.137000+01:00,2022-02-25 00:31:50.011000+01:00,outoftime,black,39,300,EvilSaintPL,1867,cdot,1881
287,BTHH7rdC,True,standard,blitz,2022-02-25 00:13:52.397000+01:00,2022-02-25 00:22:43.360000+01:00,mate,white,31,300,aiman06,1961,EvilSaintPL,1872
288,4wcn9LdX,True,standard,blitz,2022-02-25 00:08:58.061000+01:00,2022-02-25 00:13:36.648000+01:00,mate,black,23,300,EvilSaintPL,1876,TrueBidoof,1944
289,ZzpAHxkf,True,standard,blitz,2022-02-24 18:24:48.203000+01:00,2022-02-24 18:30:34.588000+01:00,mate,white,33,300,EvilSaintPL,1871,gandalf_88,1837
290,phSidiYj,True,standard,blitz,2022-02-24 16:49:29.564000+01:00,2022-02-24 16:59:41.021000+01:00,outoftime,black,77,300,Ely-Phil,1835,EvilSaintPL,1866
291,sW5yfLIB,True,standard,blitz,2022-02-24 16:06:40.474000+01:00,2022-02-24 16:13:08.796000+01:00,mate,black,44,300,EvilSaintPL,1870,m_nuruddin_bks,1994
292,uIXqyGyy,True,standard,bullet,2022-02-22 02:26:34.471000+01:00,2022-02-22 02:28:34.992000+01:00,mate,white,39,60,KhaledWielki,1593,EvilSaintPL,1572
293,VO35w6Gu,True,standard,bullet,2022-02-22 02:25:33.340000+01:00,2022-02-22 02:26:24.312000+01:00,mate,black,20,60,simonprz,1525,EvilSaintPL,1563
294,8N7TMnLh,True,standard,bullet,2022-02-22 02:24:05.577000+01:00,2022-02-22 02:25:30.205000+01:00,mate,white,11,60,EvilSaintPL,1558,tieukhoaitaynhun,1500
295,m55sQhSl,True,standard,blitz,2022-02-22 00:18:58.130000+01:00,2022-02-22 00:20:55.057000+01:00,mate,white,15,300,hpngawi,1862,EvilSaintPL,1876
296,HCt6XbTV,True,standard,blitz,2022-02-22 00:10:13.406000+01:00,2022-02-22 00:18:49.465000+01:00,resign,black,30,300,EvilSaintPL,1881,Hakata,1926
297,4BCvdgJS,True,standard,blitz,2022-02-22 00:03:19.805000+01:00,2022-02-22 00:10:10.598000+01:00,resign,white,58,300,cailas,1938,EvilSaintPL,1885
298,u4RGqDgR,True,standard,blitz,2022-02-21 23:49:59.413000+01:00,2022-02-21 23:59:30.366000+01:00,stalemate,,83,300,EvilSaintPL,1885,battez,1892
299,htR3RcAG,True,standard,blitz,2022-02-21 23:48:29.151000+01:00,2022-02-21 23:49:19.786000+01:00,resign,white,8,300,MikhaiLTal_Fan,1886,EvilSaintPL,1891
300,kKlD60JX,True,standard,blitz,2022-02-21 02:45:09.247000+01:00,2022-02-21 02:54:00.065000+01:00,mate,white,45,300,Nazar18,1898,EvilSaintPL,1897
301,wwLP1WQi,True,standard,blitz,2022-02-21 01:17:28.755000+01:00,2022-02-21 01:25:27.404000+01:00,resign,white,58,300,EvilSaintPL,1891,temp7396,1907
302,lt9qLToP,True,standard,blitz,2022-02-21 01:14:24.870000+01:00,2022-02-21 01:17:13.507000+01:00,resign,white,25,300,EvilSaintPL,1884,germanwani,1964
303,yO47yrUH,True,standard,blitz,2022-02-21 01:13:34.304000+01:00,2022-02-21 01:14:19.686000+01:00,draw,,9,300,jh9596,1851,EvilSaintPL,1884
304,ODNzSqHX,True,standard,blitz,2022-02-21 01:03:51.411000+01:00,2022-02-21 01:13:20.706000+01:00,mate,black,53,300,EvilSaintPL,1891,Waalter,1838
305,a5MdlmGg,True,standard,blitz,2022-02-21 01:00:06.091000+01:00,2022-02-21 01:03:26.034000+01:00,resign,black,30,300,maroandres,1864,EvilSaintPL,1886
306,pPkO6xav,True,standard,blitz,2022-02-21 00:54:28.059000+01:00,2022-02-21 00:59:09.715000+01:00,resign,white,30,300,EvilSaintPL,1880,Farfromgm,1885
